"Selection" "View" "Channel" "Begin_Time" "End_Time" "Low_Freq" "High_Freq" "Begin_Date" "Begin_Clock" "End_Clock" "Delta_Time_s" "Bio_Category" "Call_type" "Notes"
14 "Spectrogram 1" 1 44427.825974259 44451.318824244 0 154.39 "2022/3/7" "16:14:58.8260" "16:15:21.3188" 23.4928 "bal" "pbw" "blue"
15 "Spectrogram 1" 1 47263.715337062 47275.014279198 0 216.146 "2022/3/7" "17:02:14.7153" "17:02:25.0143" 11.2989 "fish" "p" ""
16 "Spectrogram 1" 1 47487.591047843 47509.741449257 0 154.39 "2022/3/7" "17:05:57.5910" "17:06:20.7414" 22.1504 "bal" "pbw" "blue"
17 "Spectrogram 1" 1 51522.712242853 51530.207580705 185.268 447.731 "2022/3/7" "18:13:13.7122" "18:13:20.2076" 7.4953 "uk" "uk" "more werid grunting"
18 "Spectrogram 1" 1 52733.343682088 52738.489734941 3797.997 5866.825 "2022/3/7" "18:33:23.3437" "18:33:28.4897" 5.1461 "uk" "" "possible fish"
19 "Spectrogram 1" 1 59963.157237842 59968.191419981 0 818.268 "2022/3/7" "20:33:53.1572" "20:33:58.1914" 5.0342 "fish" "p" ""
20 "Spectrogram 1" 1 65039.638275663 65041.092594948 46.317 648.439 "2022/3/7" "21:58:29.6383" "21:58:30.0926" 1.4543 "fish" "p" ""
21 "Spectrogram 1" 1 66104.725915709 66105.28526928 0 1003.536 "2022/3/7" "22:16:14.7259" "22:16:15.2853" 0.5594 "fish" "p" ""
22 "Spectrogram 1" 1 69549.013045681 69550.355494251 0 1080.731 "2022/3/7" "23:13:38.0130" "23:13:40.3555" 1.3424 "fish" "p" ""
23 "Spectrogram 1" 1 73427.280293544 73428.399000686 432.292 1590.218 "2022/3/8" "0:18:17.2803" "0:18:18.3990" 1.1187 "fish" "p" ""
24 "Spectrogram 1" 1 78658.489734941 78659.944054226 864.585 2068.828 "2022/3/8" "1:45:28.4897" "1:45:29.9441" 1.4543 "fish" "p" ""
25 "Spectrogram 1" 1 79980.667482067 79987.827207777 0 633 "2022/3/8" "2:07:30.6675" "2:07:37.8272" 7.1597 "fish" "p" ""
26 "Spectrogram 1" 1 83679.371027799 83686.30701208 0 432.292 "2022/3/8" "3:09:09.3710" "3:09:16.3070" 6.936 "fish" "p" ""
53 "Spectrogram 1" 1 72992.186905218 73010.691575974 0 751.089 "2022/3/9" "0:10:51.1869" "0:11:09.6916" 18.5047 "uk" "uk" "either fish pulses or mystery flag calls"
54 "Spectrogram 1" 1 74532.672895729 74557.794388149 1784.129 14106.057 "2022/3/9" "0:36:31.6729" "0:36:56.7944" 25.1215 "uk" "uk" "Not sure if this is anthropogenic or odontecete"
17 "Spectrogram 1" 1 21939.308403193 21946.149523897 0 466.893 "2022/3/8" "10:00:00.3084" "10:00:07.1495" 6.8411 "fish" "p" "low frequency pulses"
18 "Spectrogram 1" 1 22665.476618445 22692.953250779 0 974.386 "2022/3/8" "10:12:06.4766" "10:12:34.9533" 27.4766 "fish" "p" "spikey low frequency pulses"
19 "Spectrogram 1" 1 24104.074751532 24117.532693899 0 954.087 "2022/3/8" "10:36:05.0748" "10:36:18.5327" 13.4579 "fish" "p" "spaced"
20 "Spectrogram 1" 1 24254.29905196 24281.551385254 0 24000 "2022/3/8" "10:38:35.2991" "10:39:02.5514" 27.2523 "uk" "uk" "dark low frequency flag calls, narrow"
21 "Spectrogram 1" 1 25591.289701421 25593.869140375 0 994.686 "2022/3/8" "11:00:52.2897" "11:00:55.8691" 2.5794 "fish" "p" "spaced, 2 pulses"
22 "Spectrogram 1" 1 25784.130838097 25805.439246846 0 974.386 "2022/3/8" "11:04:05.1308" "11:04:26.4392" 21.3084 "fish" "p" "spaced, louder"
23 "Spectrogram 1" 1 28432.205597962 28436.467279712 1705.176 3958.445 "2022/3/8" "11:48:13.2056" "11:48:17.4673" 4.2617 "fish" "c" ""
24 "Spectrogram 1" 1 29276.29905196 29297.831759748 0 954.087 "2022/3/8" "12:02:17.2991" "12:02:39.8318" 21.5327 "fish" "p" "spaced, faint"
25 "Spectrogram 1" 1 31542.280360605 31547.999986111 0 365.395 "2022/3/8" "12:40:03.2804" "12:40:09.0000" 5.7196 "fish" "p" "low frequency pulses"
26 "Spectrogram 1" 1 32268.056071288 32275.121491031 0 1055.585 "2022/3/8" "12:52:09.0561" "12:52:16.1215" 7.0654 "uk" "uk" "dark low frequency flag calls"
27 "Spectrogram 1" 1 32817.981297534 32829.644847586 0 791.689 "2022/3/8" "13:01:19.9813" "13:01:31.6448" 11.6636 "fish" "p" "spaced"
28 "Spectrogram 1" 1 34365.869156347 34369.345791459 0 324.795 "2022/3/8" "13:27:07.8692" "13:27:10.3458" 3.4766 "fish" "p" "low frequency pulses"
29 "Spectrogram 1" 1 36707.55139081 36715.401857191 0 324.795 "2022/3/8" "14:06:08.5514" "14:06:16.4019" 7.8505 "fish" "p" "low frequency pulses"
30 "Spectrogram 1" 1 36913.626152064 36923.158861241 0 1157.084 "2022/3/8" "14:09:35.6262" "14:09:44.1589" 9.5327 "fish" "p" "spaced"
31 "Spectrogram 1" 1 40163.943907879 40169.439234346 0 832.288 "2022/3/8" "15:03:45.9439" "15:03:50.4392" 5.4953 "fish" "p" "spaced"
32 "Spectrogram 1" 1 40986.280355049 40987.513999766 20.3 893.188 "2022/3/8" "15:17:27.2804" "15:17:28.5140" 1.2336 "fish" "p" "'croak'"
33 "Spectrogram 1" 1 41879.21494364 41924.186901051 0 893.188 "2022/3/8" "15:32:20.2149" "15:33:05.1869" 44.972 "fish" "p" "spaced, long"
34 "Spectrogram 1" 1 44998.149518341 45032.0186733 2496.865 3329.153 "2022/3/8" "16:24:18.1495" "16:24:52.0187" 33.8692 "fish" "p" ""
35 "Spectrogram 1" 1 47417.383164447 47420.747650039 0 872.888 "2022/3/8" "17:04:38.3832" "17:04:41.7477" 3.3645 "fish" "p" "spaced, 2 pulses"
36 "Spectrogram 1" 1 48875.831762526 48887.495312578 2131.47 3085.557 "2022/3/8" "17:28:56.8318" "17:29:08.4953" 11.6636 "fish" "p" "spaced"
37 "Spectrogram 1" 1 51746.747655594 51767.831765304 2192.369 5907.217 "2022/3/8" "18:16:47.7477" "18:17:08.8318" 21.0841 "pm" "uk" "either fish pulses or very distant sperm whale clicks?"
38 "Spectrogram 1" 1 52673.775698183 52685.327098715 1928.473 3044.957 "2022/3/8" "18:32:14.7757" "18:32:26.3271" 11.5514 "fish" "p" ""
39 "Spectrogram 1" 1 53625.476635112 53634.672895729 2659.263 7977.788 "2022/3/8" "18:48:06.4766" "18:48:15.6729" 9.1963 "uk" "uk" "likely dolphin echolocation, but want to double check"
40 "Spectrogram 1" 1 55162.429897002 55172.186905218 0 1075.885 "2022/3/8" "19:13:43.4299" "19:13:52.1869" 9.757 "fish" "p" "spaced"
41 "Spectrogram 1" 1 55802.80372966 55836.448585579 3694.548 12991.818 "2022/3/8" "19:24:23.8037" "19:24:57.4486" 33.6449 "pm" "uk" "dolphin or sperm whale?"
55 "Spectrogram 1" 1 76792.373831269 76798.542054855 0 19650.125 "2022/3/9" "1:14:11.3738" "1:14:17.5421" 6.1682 "uk" "uk" "dark low frequency flag calls"
56 "Spectrogram 1" 1 78754.654202985 78793.682235852 730.79 4953.131 "2022/3/9" "1:46:53.6542" "1:47:32.6822" 39.028 "uk" "uk" "sperm whale?"
42 "Spectrogram 1" 1 60454.373828492 60456.280370327 0 954.087 "2022/3/8" "20:41:55.3738" "20:41:56.2804" 1.9065 "fish" "p" "single, 'croak'"
44 "Spectrogram 1" 1 60751.289700727 60755.214933917 0 24000 "2022/3/8" "20:46:51.2897" "20:46:55.2149" 3.9252 "uk" "uk" "dark low frequency flag call, single"
45 "Spectrogram 1" 1 61859.15886263 61860.728955906 101.499 1583.378 "2022/3/8" "21:05:19.1589" "21:05:21.7290" 1.5701 "fish" "p" "'croak', frog-like"
46 "Spectrogram 1" 1 62476.766342783 62482.710267329 0 872.888 "2022/3/8" "21:15:37.7663" "21:15:43.7103" 5.9439 "fish" "p" "spaced"
47 "Spectrogram 1" 1 65611.233644717 65618.635513019 1969.072 2902.859 "2022/3/8" "22:07:50.2336" "22:07:57.6355" 7.4019 "uk" "uk" "either fish pulse or vessel noise"
48 "Spectrogram 1" 1 67977.028025922 68007.532695288 0 23900.333 "2022/3/8" "22:47:15.0280" "22:47:46.5327" 30.5047 "uk" "uk" "engine troubles?"
51 "Spectrogram 1" 1 69919.906530724 69925.065408632 0 7206.399 "2022/3/8" "23:19:38.9065" "23:19:44.0654" 5.1589 "uk" "uk" "are these vessel sounds?"
61 "Spectrogram 1" 1 70707.652833618 70767.056182865 1157.205 10218.341 "2022/3/8" "23:32:46.6528" "23:33:45.0562" 59.4033 "pm" "uk" ""
52 "Spectrogram 1" 1 71634.616818886 71686.093448442 1238.283 7287.598 "2022/3/8" "23:48:13.6168" "23:49:05.0934" 51.4766 "uk" "uk" "is this all sperm whale?"
57 "Spectrogram 1" 1 82347.364480036 82352.747656983 0 548.092 "2022/3/9" "2:46:46.3645" "2:46:51.7477" 5.3832 "uk" "uk" "possible faint fish pulses, small"
58 "Spectrogram 1" 1 82937.102785787 82939.345776181 0 1847.274 "2022/3/9" "2:56:36.1028" "2:56:38.3458" 2.243 "uk" "uk" "dark low frequency flag calls"
59 "Spectrogram 1" 1 83430.392504569 83439.028017588 0 507.493 "2022/3/9" "3:04:49.3925" "3:04:57.0280" 8.6355 "fish" "p" "low frequency pulses"
1 "Spectrogram 1" 1 18.280371716 27.813080893 47.847 442.584 "2022/3/8" "3:54:41.2804" "3:54:50.8131" 9.5327 "fish" "p" "faint, spaced"
2 "Spectrogram 1" 1 230.747655594 233.999991667 0 219.914 "2022/3/8" "3:58:13.7477" "3:58:17.0000" 3.2523 "fish" "p" ""
3 "Spectrogram 1" 1 524.467285267 532.093452609 0 473.66 "2022/3/8" "4:03:07.4673" "4:03:15.0935" 7.6262 "uk" "uk" "dark low frequency flag calls, could be fish"
4 "Spectrogram 1" 1 583.345783126 584.355128803 0 372.161 "2022/3/8" "4:04:06.3458" "4:04:07.3551" 1.0093 "uk" "uk" "possible fish pulse"
5 "Spectrogram 1" 1 1655.102799675 1663.401864136 50.749 6225.246 "2022/3/8" "4:21:58.1028" "4:22:06.4019" 8.2991 "uk" "uk" "likely boat, but could be something else"
6 "Spectrogram 1" 1 2009.607469042 2016.336440226 0 845.822 "2022/3/8" "4:27:52.6075" "4:27:59.3364" 6.729 "fish" "p" "double check"
7 "Spectrogram 1" 1 2093.046711721 2098.654187708 0 439.827 "2022/3/8" "4:29:16.0467" "4:29:21.6542" 5.6075 "" "" ""
8 "Spectrogram 1" 1 2556.280359216 2561.887835202 0 524.409 "2022/3/8" "4:36:59.2804" "4:37:04.8878" 5.6075 "uk" "uk" "dark low frequency pulses, could be fish pulse?"
9 "Spectrogram 1" 1 4009.570079387 4018.990639045 0 456.744 "2022/3/8" "5:01:12.5701" "5:01:21.9906" 9.4206 "uk" "uk" "dark low frequency pulses, could be fish pulses"
10 "Spectrogram 1" 1 5962.317741926 5967.700918873 0 1133.401 "2022/3/8" "5:33:45.3177" "5:33:50.7009" 5.3832 "fish" "p" "spikey low frequency pulses"
11 "Spectrogram 1" 1 7596.560730932 7603.514001155 0 439.827 "2022/3/8" "6:00:59.5607" "6:01:06.5140" 6.9533 "fish" "p" "low frequency, faint"
12 "Spectrogram 1" 1 9433.906537669 9449.83176947 0 778.156 "2022/3/8" "6:31:36.9065" "6:31:52.8318" 15.9252 "fish" "p" "spaced"
13 "Spectrogram 1" 1 11158.205591018 11165.831758359 0 862.738 "2022/3/8" "7:00:21.2056" "7:00:28.8318" 7.6262 "fish" "p" "double-check incase this is dolphin"
14 "Spectrogram 1" 1 12279.420545768 12283.0093304 0 1035.286 "2022/3/8" "7:19:02.4205" "7:19:06.0093" 3.5888 "fish" "p" "spikey low frequency pulses"
15 "Spectrogram 1" 1 14982.168215252 15011.102791342 0 446.594 "2022/3/8" "8:04:05.1682" "8:04:34.1028" 28.9346 "fish" "p" "low frequency pulses"
16 "Spectrogram 1" 1 18434.186901051 18450.560730932 0 1014.986 "2022/3/8" "9:01:37.1869" "9:01:53.5607" 16.3738 "fish" "p" "spikey low frequency pulses"
1 "Spectrogram 1" 1 6.712242853 11.298942135 95.156 346.021 "2022/3/9" "3:54:19.7122" "3:54:24.2989" 4.5867 "fish" "p" ""
2 "Spectrogram 1" 1 779.22434777 784.370400624 51.903 519.031 "2022/3/9" "4:07:12.2243" "4:07:17.3704" 5.1461 "fish" "p" ""
3 "Spectrogram 1" 1 4103.809813536 4109.067737104 0 721.787 "2022/3/9" "5:02:36.8098" "5:02:42.0677" 5.2579 "fish" "p" ""
4 "Spectrogram 1" 1 7655.615905687 7685.037903524 0 709.554 "2022/3/9" "6:01:48.6159" "6:02:18.0379" 29.422 "fish" "p" ""
5 "Spectrogram 1" 1 11178.111870714 11280.921057075 0 452.646 "2022/3/9" "7:00:31.1119" "7:02:13.9211" 102.8092 "fish" "p" ""
6 "Spectrogram 1" 1 14997.859529224 15058.605327041 0 330.309 "2022/3/9" "8:04:10.8595" "8:05:11.6053" 60.7458 "fish" "p" ""
7 "Spectrogram 1" 1 20877.180841335 20878.747031334 0 183.505 "2022/3/9" "9:42:10.1808" "9:42:11.7470" 1.5662 "uk" "uk" "possible fish pulse"
8 "Spectrogram 1" 1 21463.763819233 21465.106267804 660.619 1211.134 "2022/3/9" "9:51:56.7638" "9:51:58.1063" 1.3424 "fish" "p" ""
9 "Spectrogram 1" 1 22155.952751347 22157.63081206 0 513.815 "2022/3/9" "10:03:27.9528" "10:03:29.6308" 1.6781 "fish" "p" ""
10 "Spectrogram 1" 1 25879.155983491 25888.888735628 97.869 844.124 "2022/3/9" "11:05:30.1560" "11:05:40.8887" 9.7328 "fish" "p" ""
11 "Spectrogram 1" 1 28262.505895665 28282.195141366 1651.547 3792.441 "2022/3/9" "11:45:14.5059" "11:45:34.1951" 19.6892 "fish" "c" ""
12 "Spectrogram 1" 1 29222.088246388 29231.597257096 1761.65 2985.018 "2022/3/9" "12:01:13.0882" "12:01:23.5973" 9.509 "fish" "c" ""
13 "Spectrogram 1" 1 29712.227462813 29725.763819233 0 868.591 "2022/3/9" "12:09:24.2275" "12:09:37.7638" 13.5364 "fish" "p" ""
14 "Spectrogram 1" 1 33167.030439921 33208.981957751 0 807.423 "2022/3/9" "13:06:58.0304" "13:07:40.9820" 41.9515 "fish" "p" ""
15 "Spectrogram 1" 1 37950.958354257 37965.165934962 12.234 758.488 "2022/3/9" "14:26:42.9584" "14:26:56.1659" 14.2076 "fish" "p" ""
16 "Spectrogram 1" 1 41148.436277035 41157.05032203 0 856.358 "2022/3/9" "15:20:00.4363" "15:20:08.0503" 8.614 "fish" "p" ""
17 "Spectrogram 1" 1 44123.850832103 44132.80048924 0 893.059 "2022/3/9" "16:09:34.8508" "16:09:43.8005" 8.9497 "fish" "p" ""
18 "Spectrogram 1" 1 48876.667482067 48897.47543491 0 905.292 "2022/3/9" "17:28:47.6675" "17:29:08.4754" 20.808 "fish" "p" "faint"
20 "Spectrogram 1" 1 51289.495337697 51294.865131979 1088.798 2446.736 "2022/3/9" "18:09:00.4953" "18:09:05.8651" 5.3698 "fish" "p" "faint"
21 "Spectrogram 1" 1 54777.971399782 54779.313848353 0 746.255 "2022/3/9" "19:07:08.9714" "19:07:10.3138" 1.3424 "fish" "p" ""
22 "Spectrogram 1" 1 61570.22497479 61571.791164789 0 868.591 "2022/3/9" "21:00:21.2250" "21:00:22.7912" 1.5662 "fish" "p" ""
23 "Spectrogram 1" 1 65074.486013401 65099.097570528 2214.296 3706.805 "2022/3/9" "21:58:44.4860" "21:59:09.0976" 24.6116 "fish" "c" ""
24 "Spectrogram 1" 1 65732.666248394 65736.357981963 2654.709 4196.153 "2022/3/9" "22:09:42.6662" "22:09:46.3580" 3.6917 "fish" "p" ""
25 "Spectrogram 1" 1 71094.21627767 71097.460528382 0 1039.863 "2022/3/9" "23:39:04.2163" "23:39:07.4605" 3.2443 "uk" "uk" "possible fish pulse"
26 "Spectrogram 1" 1 73502.513359113 73503.632066255 61.168 1994.09 "2022/3/10" "0:19:12.5134" "0:19:13.6321" 1.1187 "fish" "p" ""
27 "Spectrogram 1" 1 76350.607835586 76354.411439869 0 941.993 "2022/3/10" "1:06:40.6078" "1:06:44.4114" 3.8036 "fish" "p" ""
28 "Spectrogram 1" 1 79619.13486771 79621.931635566 0 1015.396 "2022/3/10" "2:01:09.1349" "2:01:11.9316" 2.7968 "fish" "p" ""
29 "Spectrogram 1" 1 85619.175886278 85621.077688419 2434.503 3168.523 "2022/3/10" "3:41:09.1759" "3:41:11.0777" 1.9018 "fish" "p" ""
1 "Spectrogram 1" 1 49.894338538 70.702291382 0 484.716 "2022/3/10" "3:54:54.8943" "3:55:15.7023" 20.808 "fish" "p" ""
2 "Spectrogram 1" 1 476.703524899 485.093828465 0 550.218 "2022/3/10" "4:02:01.7035" "4:02:10.0938" 8.3903 "fish" "p" ""
3 "Spectrogram 1" 1 4327.114964924 4350.607814908 0 1165.939 "2022/3/10" "5:06:12.1150" "5:06:35.6078" 23.4928 "fish" "p" ""
4 "Spectrogram 1" 1 7878.473574218 7883.955239214 0 1048.035 "2022/3/10" "6:05:23.4736" "6:05:28.9552" 5.4817 "fish" "p" ""
5 "Spectrogram 1" 1 11434.69855958 11440.851448862 0 1205.24 "2022/3/10" "7:04:39.6986" "7:04:45.8514" 6.1529 "fish" "p" ""
6 "Spectrogram 1" 1 14818.855180663 14858.34554278 0 353.712 "2022/3/10" "8:01:03.8552" "8:01:43.3455" 39.4904 "fish" "p" ""
7 "Spectrogram 1" 1 20417.257923568 20419.495337852 0 288.21 "2022/3/10" "9:34:22.2579" "9:34:24.4953" 2.2374 "fish" "p" ""
8 "Spectrogram 1" 1 22421.891850671 22432.295827092 0 903.93 "2022/3/10" "10:07:45.8919" "10:07:56.2958" 10.404 "fish" "p" ""
9 "Spectrogram 1" 1 26318.282154237 26335.062761368 0 275.109 "2022/3/10" "11:12:42.2822" "11:12:59.0628" 16.7806 "fish" "p" ""
10 "Spectrogram 1" 1 28254.227462813 28272.686130658 1716.157 3812.227 "2022/3/10" "11:44:58.2275" "11:45:16.6861" 18.4587 "fish" "c" ""
11 "Spectrogram 1" 1 29160 29167.15972571 91.703 799.127 "2022/3/10" "12:00:04.0000" "12:00:11.1597" 7.1597 "fish" "p" ""
12 "Spectrogram 1" 1 33018.119313484 33030.76070419 13.1 1179.039 "2022/3/10" "13:04:22.1193" "13:04:34.7607" 12.6414 "fish" "p" ""
13 "Spectrogram 1" 1 36603.934102755 36611.653182036 0 772.926 "2022/3/10" "14:04:08.9341" "14:04:15.6532" 7.7191 "fish" "p" ""
14 "Spectrogram 1" 1 39912.522056389 39949.663133507 0 131.004 "2022/3/10" "14:59:16.5221" "14:59:53.6631" 37.1411 "uk" "uk" "interesting dark cloud"
15 "Spectrogram 1" 1 40813.249205614 40817.164680612 0 917.031 "2022/3/10" "15:14:17.2492" "15:14:21.1647" 3.9155 "fish" "p" ""
16 "Spectrogram 1" 1 47847.725288533 47872.448716374 0 825.328 "2022/3/10" "17:11:30.7253" "17:11:54.4487" 24.7234 "fish" "p" ""
17 "Spectrogram 1" 1 59350.95586639 59409.799862065 0 799.127 "2022/3/10" "20:23:13.9559" "20:24:12.7999" 58.844 "fish" "p" ""
18 "Spectrogram 1" 1 62240.66624855 62255.54505354 0 379.913 "2022/3/10" "21:11:23.6662" "21:11:37.5451" 14.8788 "fish" "p" ""
19 "Spectrogram 1" 1 65394.738334214 65401.226835638 0 969.432 "2022/3/10" "22:03:56.7383" "22:04:03.2268" 6.4885 "fish" "p" ""
20 "Spectrogram 1" 1 68778.615278511 68784.768167793 0 1061.135 "2022/3/10" "23:00:20.6153" "23:00:26.7682" 6.1529 "fish" "p" ""
21 "Spectrogram 1" 1 72548.13298634 72565.9204299 0 602.62 "2022/3/11" "0:03:09.1330" "0:03:27.9204" 17.7874 "fish" "p" ""
22 "Spectrogram 1" 1 76061.903035659 76077.676806363 0 1087.336 "2022/3/11" "1:01:43.9030" "1:01:59.6768" 15.7738 "fish" "p" ""
23 "Spectrogram 1" 1 79595.362330679 79631.384700655 0 759.825 "2022/3/11" "2:00:37.3623" "2:01:13.3847" 36.0224 "fish" "p" ""
24 "Spectrogram 1" 1 83347.204465662 83376.962075642 0 917.031 "2022/3/11" "3:03:09.2045" "3:03:38.9621" 29.7576 "fish" "p" ""
1 "Spectrogram 1" 1 20.186913551 25.0093429 0 813.397 "2022/3/11" "3:54:15.1869" "3:54:20.0093" 4.8224 "fish" "p" "spikey low frequency pulses"
2 "Spectrogram 1" 1 381.308404582 393.420552713 0 1052.632 "2022/3/11" "4:00:16.3084" "4:00:28.4206" 12.1121 "fish" "p" "spikey low frequency pulses"
3 "Spectrogram 1" 1 4073.439249624 4102.710274273 0 1052.632 "2022/3/11" "5:01:48.4392" "5:02:17.7103" 29.271 "fish" "p" "spikey low frequency pulses"
4 "Spectrogram 1" 1 7588.822414071 7593.869142458 0 956.938 "2022/3/11" "6:00:23.8224" "6:00:28.8691" 5.0467 "fish" "p" "spikey low frequency pulses"
5 "Spectrogram 1" 1 14035.73830575 14057.831761137 0 382.775 "2022/3/11" "7:47:50.7383" "7:48:12.8318" 22.0935 "fish" "p" "low frequency pulses"
6 "Spectrogram 1" 1 13938.280373105 13939.850466381 191.388 1471.292 "2022/3/11" "7:46:13.2804" "7:46:14.8505" 1.5701 "uk" "uk" "possible fish pulse 'croak', could also be vessel"
7 "Spectrogram 1" 1 14804.579432009 14810.971954634 0 358.852 "2022/3/11" "8:00:39.5794" "8:00:45.9720" 6.3925 "fish" "p" "low frequency pulses"
8 "Spectrogram 1" 1 15338.579426454 15351.140172664 0 968.9 "2022/3/11" "8:09:33.5794" "8:09:46.1402" 12.5607 "fish" "p" "spikey low frequency pulses"
9 "Spectrogram 1" 1 16842.448580023 16845.588766576 0 2093.301 "2022/3/11" "8:34:37.4486" "8:34:40.5888" 3.1402 "uk" "uk" "dark low frequency flag call"
10 "Spectrogram 1" 1 18441.252320794 18443.831759748 0 837.321 "2022/3/11" "9:01:16.2523" "9:01:18.8318" 2.5794 "fish" "p" "spikey low frequency pulses"
11 "Spectrogram 1" 1 21823.514005322 21846.841105426 0 1172.249 "2022/3/11" "9:57:37.5140" "9:58:01.8411" 23.3271 "fish" "p" "spaced, loud (double check)"
12 "Spectrogram 1" 1 22031.158859852 22038.897176713 0 1303.828 "2022/3/11" "10:01:05.1589" "10:01:13.8972" 7.7383 "fish" "p" "spaced, loud"
13 "Spectrogram 1" 1 22108.485972456 22113.644850363 0 717.703 "2022/3/11" "10:02:22.4860" "10:02:27.6449" 5.1589 "fish" "spikey low frequency pulses" ""
14 "Spectrogram 1" 1 25887.981293367 25893.252320794 11.962 885.167 "2022/3/11" "11:05:22.9813" "11:05:27.2523" 5.271 "fish" "p" "spaced, 2 pulses"
15 "Spectrogram 1" 1 25846.822419626 25858.934567757 1997.608 3947.368 "2022/3/11" "11:04:41.8224" "11:04:53.9346" 12.1121 "fish" "c" ""
16 "Spectrogram 1" 1 26350.542043744 26373.532695288 0 299.043 "2022/3/11" "11:13:04.5420" "11:13:27.5327" 22.9907 "fish" "p" "low frequency pulses"
17 "Spectrogram 1" 1 28125.028025922 28129.626156231 1626.794 4688.995 "2022/3/11" "11:42:39.0280" "11:42:43.6262" 4.5981 "fish" "c" "louder"
18 "Spectrogram 1" 1 29242.766345561 29251.17755954 0 921.053 "2022/3/11" "12:01:17.7663" "12:01:25.1776" 8.4112 "fish" "p" "spaced"
19 "Spectrogram 1" 1 29272.14951973 29275.401855802 1674.641 3193.78 "2022/3/11" "12:01:46.1495" "12:01:49.4019" 3.2523 "fish" "c" ""
20 "Spectrogram 1" 1 33103.065414187 33110.24298345 0 1375.598 "2022/3/11" "13:05:37.0654" "13:05:44.2430" 7.1776 "fish" "p" "spaced, loud"
21 "Spectrogram 1" 1 35290.373815992 35294.635497741 0 944.976 "2022/3/11" "13:42:04.3738" "13:42:08.6355" 4.2617 "fish" "p" "spikey low frequency pulses"
22 "Spectrogram 1" 1 37509.813073949 37518.112138409 0 849.282 "2022/3/11" "14:19:04.8131" "14:19:12.1121" 8.2991 "fish" "p" "spikey low frequency pulses"
23 "Spectrogram 1" 1 38627.999991667 38636.411205646 0 897.129 "2022/3/11" "14:37:42.0000" "14:37:50.4112" 8.4112 "fish" "p" "spaced"
24 "Spectrogram 1" 1 40230.168213123 40257.532695937 0 526.316 "2022/3/11" "15:04:24.1682" "15:04:51.5327" 27.3645 "fish" "p" "spiked low frequency pulses"
25 "Spectrogram 1" 1 40592.299049831 40595.887834463 0 1244.019 "2022/3/11" "15:10:26.2990" "15:10:30.8878" 3.5888 "fish" "p" "spaced, 2 pulses"
26 "Spectrogram 1" 1 41387.383163707 41443.345774052 0 1291.866 "2022/3/11" "15:23:41.3832" "15:24:37.3458" 55.9626 "fish" "p" "spaced, long"
27 "Spectrogram 1" 1 46530.897187085 46541.2149429 0 729.665 "2022/3/11" "16:49:23.8972" "16:49:34.2149" 10.3178 "fish" "p" "spaced"
28 "Spectrogram 1" 1 50795.607461358 50840.579418769 0 717.703 "2022/3/11" "18:00:28.6075" "18:01:13.5794" 44.972 "fish" "p" "spaced, long"
29 "Spectrogram 1" 1 56117.607464136 56118.728959333 203.349 1124.402 "2022/3/11" "19:29:10.6075" "19:29:11.7290" 1.1215 "fish" "p" "'croak'"
30 "Spectrogram 1" 1 57917.214938733 57931.00932966 11.962 1136.364 "2022/3/11" "19:59:10.2149" "19:59:23.0093" 13.7944 "fish" "p" "scratchy, loud"
31 "Spectrogram 1" 1 60223.90652304 60239.607455802 0 586.124 "2022/3/11" "20:37:36.9065" "20:37:52.6075" 15.7009 "fish" "p" "low frequency pulses"
32 "Spectrogram 1" 1 62364.168220067 62374.037377804 0 251.196 "2022/3/11" "21:13:17.1682" "21:13:26.0374" 9.8692 "fish" "p" "low frequency pulses"
33 "Spectrogram 1" 1 64024.093449091 64025.999990927 0 753.589 "2022/3/11" "21:40:56.0934" "21:40:58.0000" 1.9065 "fish" "p" "single pulse, 'croak'"
34 "Spectrogram 1" 1 65623.682236501 65635.009337993 0 382.775 "2022/3/11" "22:07:35.6822" "22:07:46.0093" 11.3271 "fish" "p" "low frequency pulses"
35 "Spectrogram 1" 1 67960.878490174 67965.588770003 2655.502 3600.478 "2022/3/11" "22:46:32.8785" "22:46:37.5888" 4.7103 "fish" "p" "scratchy pulses"
36 "Spectrogram 1" 1 69037.345786552 69052.261672677 0 897.129 "2022/3/11" "23:04:28.3458" "23:04:43.2617" 14.9159 "fish" "p" "scratchy low frequency pulses"
37 "Spectrogram 1" 1 70685.831764564 70732.598114291 3429.302 8740.307 "2022/3/11" "23:31:57.8318" "23:32:44.5981" 46.7663 "pm" "uk" "is this odontecete?"
38 "Spectrogram 1" 1 73770.336436708 73779.869145885 0 1220.096 "2022/3/12" "0:23:21.3364" "0:23:31.8691" 9.5327 "fish" "p" "scratchy low frequency pulses"
